title,budget,revenue,popularity,release_date,imdb_score,runtime,genres
In the Name of the King 2: Two Worlds,4500000.0,0.0,4.515396,2011-11-03,,,
The Door,0.0,0.0,2.223551,2009-11-26,,,
Dragon Ball Z: The History of Trunks,0.0,0.0,3.781296,1993-02-24,,,
Dragon Ball GT: A Hero's Legacy,0.0,0.0,3.643117,1997-03-26,,,
The Kiss,0.0,0.0,0.898166,1896-04-01,,,
Sidewalls,11000000.0,0.0,3.649501,2011-02-01,,,
Dick Tracy vs. Cueball,0.0,0.0,0.477524,1946-12-18,,,
Stash House,2000000.0,0.0,2.391192,2012-05-11,,,
One in the Chamber,6000000.0,0.0,8.04066,2012-08-21,,,
Decoys 2: Alien Seduction,1500000.0,0.0,7.522408,2007-03-06,,,
Ax 'Em,0.0,0.0,0.207064,1992-01-29,,,
Hierro,0.0,0.0,1.908312,2009-09-26,,,
The Tortoise and the Hare,32671.0,0.0,2.463865,1935-01-05,,,
Steak,0.0,0.0,2.669195,2007-06-20,,,
The Legend of Bigfoot,0.0,0.0,0.112265,1976-01-01,,,
Neil Young Journeys,0.0,0.0,0.31064,2012-06-29,,,
The Capture of Bigfoot,0.0,0.0,0.040567,1979-11-01,,,
Dragon Eyes,3000000.0,0.0,2.527832,2012-05-10,,,
"Love, Wedding, Marriage",1.0,1378.0,4.060122,2011-06-03,,,
The Little Mermaid: Ariel's Beginning,0.0,0.0,0.415606,2008-08-26,,,
Bag It,0.0,0.0,0.587847,2011-09-01,,,
Skyfall,200000000.0,1108561013.0,20.309585,2012-10-25,,,
The Thrushes Are Still Singing,0.0,0.0,0.071371,1979-10-10,,,
Hands Over the City,0.0,0.0,1.00931,1963-10-09,,,
The Householder,0.0,0.0,0.00213,1963-10-20,,,
Mais qui a tué Pamela Rose ?,0.0,0.0,3.065777,2003-06-04,,,
Louise-Michel,0.0,0.0,2.999862,2008-09-23,,,
Forest Warrior,0.0,0.0,1.228287,1996-11-05,,,
The Campaign,0.0,104907746.0,7.581463,2012-08-09,,,
Taistelu Näsilinnasta 1918,0.0,0.0,0.337731,2012-03-23,,,
Brake,0.0,0.0,9.213358,2012-03-22,,,
Hope Springs,30000000.0,114281051.0,7.255301,2012-08-07,,,
K-20: The Fiend with Twenty Faces,0.0,0.0,6.242159,2008-12-20,,,
Warning from Space,0.0,0.0,0.280851,1956-01-29,,,
Logan's War:  Bound by Honor,0.0,0.0,0.413608,1998-11-01,,,
The President's Man: A Line in the Sand,0.0,0.0,0.585455,2002-01-01,,,
The Queen of Versailles,0.0,714544.0,3.589099,2012-07-06,,,
33 Postcards,0.0,0.0,1.720802,2011-06-09,,,
The Cutter,6000000.0,0.0,4.421468,2005-11-21,,,
Tender Comrade,0.0,0.0,0.354851,1943-12-29,,,
Amish Grace,0.0,0.0,1.040278,2010-03-28,,,
Female Agents,0.0,0.0,5.2678,2008-02-08,,,
"Captain Video, Master of the Stratosphere",0.0,0.0,0.007987,1951-12-27,,,
Run Sister Run!,1552334.0,0.0,0.36802,2010-10-12,,,
Secret Reunion,0.0,0.0,1.209968,2010-02-04,,,
War of the Dead,0.0,0.0,1.331937,2011-10-22,,,
The One Percent,0.0,0.0,0.258838,2006-04-29,,,
Primal,0.0,0.0,1.851557,2010-08-26,,,
Dreams That Money Can Buy,0.0,0.0,0.244574,1947-09-01,,,
Profound Desires of the Gods,0.0,0.0,0.470183,1968-11-22,,,
"See You in Hell, My Darling",0.0,0.0,0.160269,1999-01-01,,,
The Rickshaw Man,0.0,0.0,0.554417,1958-04-21,,,
Identification Marks: None,0.0,0.0,1.082036,1965-11-18,,,
I Am Waiting,0.0,0.0,0.367793,1957-10-22,,,
Chillerama,0.0,0.0,3.644134,2011-10-14,,,
The Cub Tiger from Kwang Tung,0.0,0.0,7.948485,1973-03-31,,,
Not Scared to Die,0.0,0.0,1.05692,1973-01-12,,,
Karate Girl,0.0,0.0,0.716156,2011-02-05,,,
I Am Bruce Lee,0.0,0.0,12.903901,2012-02-09,,,
On Top of the Whale,0.0,0.0,0.152792,1982-02-04,,,
Heroic Purgatory,0.0,0.0,0.213784,1970-09-26,,,
Beloved,8978040.0,0.0,2.023954,2011-08-17,,,
Wagner's Dream,0.0,0.0,0.240834,2012-06-20,,,
Little Birds,0.0,0.0,9.920479,2011-01-23,,,
I Hate But Love,0.0,0.0,0.57764,1962-01-01,,,
In Custody,0.0,0.0,0.002152,1994-04-15,,,
The Heroine,0.0,0.0,6.374456,1973-04-26,,,
ParaNorman,60000000.0,107139399.0,10.425038,2012-08-03,,,
Diary of a Wimpy Kid: Dog Days,22000000.0,77112176.0,10.225555,2012-08-02,,,
How Bruce Lee Changed the World,0.0,0.0,1.018958,2009-05-17,,,
The Rites of May,0.0,0.0,0.000308,1977-01-13,,,
The Great Sacrifice,0.0,0.0,0.128118,1944-12-08,,,
Immensee,0.0,0.0,0.396582,1943-12-26,,,
Bells of Innocence,0.0,0.0,1.738232,2003-01-01,,,
The PHD movie,0.0,0.0,0.466915,2011-08-12,,,
Operación Cannabis,0.0,0.0,0.005935,2009-11-01,,,
War of the Arrows,8000000.0,49000000.0,7.030308,2011-08-10,,,
Hara-Kiri: Death of a Samurai,0.0,0.0,7.898847,2011-10-15,,,
Goats,3000000.0,0.0,3.375751,2012-08-10,,,
Celeste & Jesse Forever,0.0,3094813.0,6.348565,2012-08-03,,,
Aliisa,0.0,0.0,0.026681,1970-11-18,,,
Our Children,0.0,0.0,2.249619,2012-08-19,,,
Endeavour,0.0,0.0,1.233673,,,,
Hit & Run,2000000.0,14400000.0,7.148558,2012-08-22,7.1,49.0,
Garden Party,0.0,0.0,2.061031,2008-07-11,,,
Broken,0.0,0.0,7.305256,2012-08-22,,59.0,
The Family Tree,0.0,0.0,6.993769,2011-09-26,,,
"Je, Tu, Il, Elle",0.0,0.0,1.125742,1976-11-17,,,
Cinderella II: Dreams Come True,5000000.0,0.0,8.002712,2002-02-23,,,
Dark Horse,0.0,0.0,1.897238,2011-09-05,,,
Black Roses,0.0,0.0,0.506961,1988-11-01,,,
6 Days to Air: The Making of South Park,0.0,0.0,1.775803,2011-10-09,,,
Funeral Parade of Roses,0.0,0.0,3.502077,1969-01-01,,,
Doomsday Book,0.0,0.0,2.374122,2012-04-11,,,
Premium Rush,35000000.0,31083599.0,5.654784,2012-08-24,,,
Letter Never Sent,0.0,0.0,1.451473,1960-06-27,,,
Lonesome,0.0,0.0,1.671902,1928-06-20,,,
Evil Toons,140000.0,0.0,1.789189,1992-01-08,,,
From the Life of the Marionettes,0.0,0.0,1.351003,1980-10-08,,,
The Odd Life of Timothy Green,0.0,51854875.0,5.426921,2012-08-15,,,
Lawless,26000000.0,53676580.0,7.968423,2012-08-29,,,
Chameleon,1800000.0,0.0,0.678594,2008-12-03,,,
Piranha 3DD,5000000.0,8493728.0,5.615205,2012-05-11,,,
Man Is Not a Bird,0.0,0.0,0.552623,1965-03-06,,,
ATM,3000000.0,3010.0,8.950643,2012-02-17,,,
The Wave,0.0,0.0,0.928528,1981-10-04,,,
Sleepwalk with Me,0.0,0.0,2.944038,2012-08-24,,,
Dara O Briain Talks Funny: Live in London,0.0,0.0,0.238029,2008-11-17,,,
Prime Suspect 3,0.0,0.0,1.354621,1993-12-19,,,
Prime Suspect: Inner Circles,0.0,0.0,0.991837,1995-05-07,,,
Nocturne 29,0.0,0.0,0.155855,1968-01-01,,,
American Mullet,0.0,0.0,0.101773,2001-01-01,,,
Prime Suspect: The Final Act,0.0,0.0,0.678719,2006-11-12,,,
Searching for Sugar Man,0.0,0.0,6.245191,2012-06-30,,,
The Possession,14000000.0,85446075.0,7.286477,2012-08-30,,,
6 Bullets,10000000.0,0.0,7.293335,2012-09-11,6.0,115.0,
The Dinosaur Project,0.0,0.0,11.736223,2012-08-09,,,
Little White Lies,25000000.0,48531470.0,7.594334,2010-10-20,,,
The Manzanar Fishing Club,0.0,0.0,0.009509,2012-03-30,,,
The Apparition,17000000.0,9627492.0,7.683008,2012-08-23,,,
Dreams of a Life,0.0,0.0,0.834786,2011-08-16,,,
Life for Sale,0.0,0.0,0.369774,2011-10-21,,,
To Mars by A-Bomb: The Secret History of Project Orion,175000.0,0.0,0.002983,2003-03-26,,,
Prime Suspect 6: The Last Witness,0.0,0.0,1.573895,2004-04-18,,,
Prime Suspect: The Lost Child,0.0,0.0,1.411324,1995-10-08,,,
The Zero Years,0.0,0.0,0.283025,2005-11-25,,,
Bigfoot Lives,35.0,0.0,0.003539,2007-08-02,,,
Conception,0.0,0.0,0.594675,2011-01-01,,,
Do We Really Need the Moon?,0.0,0.0,0.095046,2011-02-01,,,
French Film,0.0,0.0,1.019161,2008-12-05,,,
The Backwoods,0.0,0.0,7.856252,2006-09-24,,,
La Californie,0.0,0.0,0.004195,2006-10-26,,,
The Great Northfield Minnesota Raid,0.0,0.0,1.569337,1972-05-12,,,
The Mikado,0.0,0.0,0.070858,1987-01-01,,,
The Model Couple,0.0,0.0,0.222456,1977-03-30,,,
Paradise Lost 3: Purgatory,0.0,0.0,2.84239,2011-10-10,,,
Bachelorette,3000000.0,11947954.0,10.893224,2012-08-06,,,
The Words,6000000.0,13231461.0,6.089971,2012-09-07,,,
Teddy Bear,0.0,0.0,1.481425,2012-01-22,,,
Soldier In The Rain,0.0,0.0,0.46871,1963-11-27,,,
For My Father,0.0,0.0,0.375176,2008-06-13,,,
The Moment of Truth,0.0,0.0,0.542389,1965-03-03,,,
Mr. Freedom,0.0,0.0,1.568747,1969-01-09,,,
La dama boba,0.0,0.0,0.054873,2006-03-24,,,
Pitch Perfect,17000000.0,115350426.0,11.03595,2012-09-28,,,
The Cold Light of Day,20000000.0,16863583.0,11.112153,2012-04-04,,,
Hello I Must Be Going,0.0,0.0,10.993583,2012-09-07,,,
Flowing,0.0,0.0,1.118328,1956-11-20,,,
Branded,0.0,0.0,11.297363,2012-09-06,,,
The Wild Wild West Revisited,0.0,0.0,0.022989,1979-05-09,,,
Icon,0.0,0.0,0.513753,2005-01-01,,,
The Sugar Curtain,0.0,0.0,0.040229,2005-09-21,,,
Samsara,4000000.0,0.0,9.491177,2011-09-16,,,
Runaway Brain,0.0,0.0,1.022445,1995-08-11,,,
Looper,30000000.0,47042000.0,12.727269,2012-09-26,7.4,119.0,
Compliance,0.0,319285.0,7.563444,2012-08-23,,,
Thy Womb,0.0,306.0,0.223633,2012-12-24,,,
That's My Boy,70000000.0,58058367.0,8.923755,2012-06-14,,,
Arthur and the Revenge of Maltazard,87000000.0,0.0,9.603484,2009-11-26,,,
Deathstalker,0.0,8890685.0,2.030024,1983-09-02,,,
Deathstalker II,0.0,0.0,1.717162,1987-11-11,,,
Emergo,0.0,0.0,7.177295,2011-10-11,,,
Klitschko,0.0,0.0,1.390327,2011-06-15,,,
Kinyarwanda,400000.0,0.0,0.163781,2011-01-24,,,
Nobody's Children,0.0,0.0,0.982205,1951-02-10,,,
Patriotism,0.0,0.0,1.027005,1966-04-12,,,
Les Hautes Solitudes,0.0,0.0,0.378577,1974-12-15,,,
Vampir-Cuadecuc,0.0,0.0,0.343475,1971-05-17,,,
Robot & Frank,2500000.0,3325038.0,9.291494,2012-08-16,,,
The Punk Syndrome,0.0,0.0,0.332434,2012-05-04,,,
Where Do We Go Now?,0.0,0.0,3.809202,2011-05-16,,,
Ai Weiwei: Never Sorry,0.0,181107.0,2.643111,2012-06-14,,,
Stag Night,0.0,0.0,1.504671,2008-06-26,,,
Hollywood Sex Wars,0.0,0.0,1.180964,2011-10-03,,,
The Age of the Medici,0.0,0.0,0.040738,1972-12-26,,,
Something Ventured,0.0,0.0,0.911482,2011-04-01,,,
Jesus Henry Christ,0.0,0.0,6.662375,2012-05-04,,,
Pirates of the Great Salt Lake,0.0,0.0,0.149519,2006-01-01,,,
Resident Evil: Retribution,65000000.0,240159255.0,0.948759,2012-09-12,,,
Trouble with the Curve,0.0,0.0,6.032041,2012-09-21,,,
"Walk Softly, Stranger",0.0,0.0,0.540117,1950-10-14,,,
360,0.0,1663931.0,7.104451,2012-07-25,,,
Close,850000.0,0.0,0.881873,2004-06-27,5.7,95.0,
Straight Shooting,0.0,0.0,0.641859,1917-08-27,,,
Employees' Entrance,0.0,0.0,0.26519,1933-02-11,,,
The Pearls of the Crown,0.0,0.0,0.416902,1937-05-12,,,
Suicide Club,0.0,0.0,0.108027,2010-11-25,,,
Under African Skies,0.0,0.0,0.45347,2012-05-11,,,
Lola Versus,0.0,252603.0,4.296441,2012-04-24,,,
The Master,32000000.0,28258060.0,8.074218,2012-09-07,,,
More Wild Wild West,0.0,0.0,0.109194,1980-10-07,,,
"John Huston: The Man, the Movies, the Maverick",0.0,0.0,0.662545,1989-01-01,,,
Dredd,50000000.0,41037742.0,12.1524,2012-09-07,,,
We Live Again,0.0,0.0,0.345705,1934-11-01,,,
247°F,650000.0,0.0,7.427206,2011-09-01,,,
Arbitrage,12000000.0,35485056.0,5.808496,2012-09-14,,,
Blue Like Jazz,1250000.0,0.0,1.891233,2012-04-13,,,
Manual of Love 2,0.0,0.0,8.663872,2007-01-01,,,
The Friends at the Margherita Cafe,0.0,3006000.0,1.736532,2009-04-03,,,
Play Girl,0.0,0.0,0.162319,1941-03-07,,,
Detropia,0.0,0.0,0.647258,2012-09-07,,,
The Liquidator,0.0,0.0,2.955175,2011-04-07,,,
The Chemical Brothers: Don't Think,0.0,0.0,0.433572,2012-01-26,,,
Pearls of the Deep,0.0,0.0,0.179625,1966-01-06,,,
The Perfect Murder,0.0,0.0,0.690045,1988-08-03,,,
The Hamburg Syndrome,0.0,0.0,0.814198,1979-11-22,,,
Kismet,0.0,0.0,0.462062,1955-10-08,,,
ChromeSkull: Laid to Rest 2,0.0,0.0,2.651419,2011-09-20,,,
Rain over Santiago,0.0,0.0,0.442612,1975-12-10,,,
Puckoon,0.0,0.0,0.026354,2002-01-01,,,
Dolan's Cadillac,10000000.0,0.0,3.481648,2009-10-23,,,
A Pig's Tale,0.0,0.0,0.538673,1996-06-07,,,
Nobody Knows Anybody,0.0,0.0,0.458272,1999-11-26,,,
Breathless,5000000.0,0.0,4.983025,2012-01-04,,,
Blood Money,2300000.0,0.0,1.054783,2012-08-28,5.1,110.0,
End of Watch,7000000.0,48126384.0,7.45279,2012-09-20,,,
"High, Wide, and Handsome",0.0,0.0,0.025823,1937-07-21,,,
V/H/S,0.0,100345.0,7.820787,2012-07-28,,,
Boxing Gym,0.0,0.0,0.191114,2010-10-22,,,
Everyone,0.0,0.0,1.311293,2004-09-30,,,
The Perks of Being a Wallflower,13000000.0,33400000.0,12.775679,2012-09-20,,,
The Hunt,3800000.0,16800000.0,8.462801,2012-08-28,,,
Holy Motors,0.0,641100.0,7.34241,2012-07-02,,,
Knuckleball!,0.0,0.0,0.569051,2012-09-18,,,
Either Way,0.0,0.0,0.668137,2011-09-02,,,
The Hunter,0.0,0.0,0.876263,2010-04-08,,,
Behind the Burly Q,250000.0,23859.0,0.386717,2010-04-23,,,
Two Rabbits,2000000.0,1620436.0,2.315249,2012-01-20,,,
Sparkle,14000000.0,24637469.0,2.24386,2012-08-17,,,
Guilty Hearts,0.0,0.0,0.887398,2006-01-01,,,
Thin Ice,0.0,790421.0,9.64235,2011-01-24,,,
Red Lights,14000000.0,13551174.0,11.535478,2012-03-02,,,
The Rocky Saga: Going the Distance,0.0,0.0,0.488689,2011-12-27,,,
Taken 2,45000000.0,376141306.0,16.376482,2012-09-27,,,
The Paperboy,12500000.0,1353868.0,5.526878,2012-09-14,,,
Sam Peckinpah: Man of Iron,0.0,0.0,0.001021,1993-06-29,,,
Shut Up and Play the Hits,0.0,0.0,0.93568,2012-01-22,,,
The Private Life of Don Juan,0.0,0.0,0.373596,1934-01-01,,,
Quadrille,0.0,0.0,0.387779,1938-01-29,,,
One Nine Nine Four,100.0,0.0,0.149418,2009-10-09,,,
Bleach the Movie: Fade to Black,0.0,0.0,3.611017,2008-12-13,7.2,94.0,
The Making of a Legend: Gone with the Wind,0.0,0.0,0.794217,1988-10-01,,,
In Passing,0.0,0.0,0.007123,2011-09-27,,,
The Crush,0.0,0.0,0.03688,1967-02-16,,,
Nanayo,0.0,0.0,0.453058,2008-11-01,,,
Road North,0.0,0.0,0.636526,2012-08-24,,,
A Royal Affair,8000000.0,7594693.0,8.168448,2012-03-29,,,
House at the End of the Street,6900000.0,44287131.0,8.513457,2012-09-21,,,
Attack of the 50 Foot Cheerleader,1000000.0,0.0,1.862464,2012-01-01,,,
Erotic Nights of the Living Dead,0.0,0.0,1.420104,1980-11-18,,,
2-Headed Shark Attack,0.0,0.0,7.198828,2012-01-17,,,
"Hard, Fast and Beautiful",0.0,0.0,0.119839,1951-05-23,,,
The Newest Pledge,0.0,0.0,0.010466,2012-08-28,,,
Despair,0.0,0.0,8.830557,1978-05-19,,,
My Left Eye Sees Ghosts,0.0,0.0,0.696557,2002-01-01,,,
2016: Obama's America,2500000.0,33400000.0,1.221216,2012-07-13,,,
A Happy Event,0.0,0.0,3.274786,2011-09-27,,,
Love Lasts Three Years,0.0,0.0,5.019821,2011-12-10,,,
Volcano,0.0,0.0,1.240464,2011-09-30,,,
Presumed Guilty,6965576.0,0.0,2.494324,2011-09-07,,,
Surviving Progress,0.0,0.0,0.238258,2011-11-04,,,
Doughboys,0.0,0.0,0.036897,1930-08-30,,,
Tobor the Great,0.0,0.0,1.100509,1954-09-01,,,
Lightnin',0.0,0.0,0.090534,1925-08-23,,,
The Tall Man,18200000.0,0.0,7.96508,2012-03-19,,,
Laurence Anyways,9500000.0,12250.0,8.59498,2012-05-18,,,
The Magic of Belle Isle,0.0,102388.0,5.900375,2012-07-06,,,
The Lie,0.0,0.0,0.459659,2011-11-18,,,
The Painted Veil,947000.0,1120000.0,0.631309,1934-11-23,,,
LOL,11000000.0,0.0,10.005198,2012-02-10,,,
Stormy Waters,0.0,0.0,0.584374,1941-11-27,,,
A Report on the Party and the Guests,0.0,0.0,0.459359,1966-12-30,,,
The Sapphires,0.0,0.0,4.920986,2012-08-08,,,
That Certain Summer,0.0,0.0,0.372215,1972-11-01,,,
Something from Nothing: The Art of Rap,0.0,288312.0,6.328119,2012-06-15,,,
Just Add Water,0.0,0.0,6.961849,2008-03-18,,,
The Return of the Prodigal Son,0.0,0.0,0.947656,1967-03-10,7.2,124.0,
Hood of the Living Dead,0.0,0.0,0.620939,2005-01-01,,,
Rust and Bone,15400000.0,25762027.0,8.400049,2012-05-17,,,
Upstream,0.0,0.0,0.129893,1927-01-30,,,
Genocide,0.0,0.0,0.313494,1968-11-09,,,
"Goke, Body Snatcher from Hell",0.0,0.0,0.464229,1968-08-14,,,
The Living Skeleton,0.0,0.0,0.809741,1968-11-09,,,
Madonna of the Seven Moons,0.0,0.0,0.247752,1945-01-22,,,
The Man in Grey,0.0,0.0,0.319581,1943-08-06,,,
Ishaqzaade,0.0,0.0,1.196578,2012-05-11,,,
Evil Bong,0.0,0.0,2.789905,2006-10-31,,,
Here Comes the Devil,0.0,4534.0,2.540221,2012-09-11,,,
7 Below,6000000.0,0.0,2.254853,2012-04-16,,,
Kon-Tiki,16600000.0,0.0,7.83072,2012-08-24,,,
Katy Perry: Part of Me,12000000.0,32726956.0,8.960713,2012-06-28,,,
Broadway,1000000.0,0.0,0.031343,1929-05-27,,,
Viy,0.0,0.0,1.536545,1967-11-27,,,
The Rise of Catherine the Great,0.0,0.0,0.219576,1934-01-01,,,
Roseland,0.0,0.0,0.120345,1977-10-02,,,
The Rusty Knife,0.0,0.0,0.210451,1958-01-01,,,
Glorious Technicolor,0.0,0.0,0.918802,1998-01-01,,,
Ingmar Bergman on Life and Work,0.0,0.0,0.001636,1998-01-31,,,
Lon Chaney: A Thousand Faces,0.0,0.0,0.646182,2000-10-23,,,
El tren de la memoria,0.0,0.0,0.039978,2005-04-27,,,
The Film Parade,0.0,0.0,0.001177,1933-01-01,,,
Rules of Single Life,0.0,0.0,0.007064,2011-04-01,,,
Tank on the Moon,0.0,0.0,0.004942,2007-01-01,,,
A Safe Place,0.0,0.0,0.707226,1971-10-01,,,
Urbanized,0.0,0.0,1.259725,2011-09-09,,,
Waco: A New Revelation,0.0,0.0,0.058409,1999-10-07,,,
The Cool Ones,0.0,0.0,0.174993,1967-04-11,,,
Blood of Dracula,0.0,0.0,0.307271,1957-11-01,,,
I'm King Kong!: The Exploits of Merian C. Cooper,0.0,0.0,0.005566,2005-11-22,,,
Elia Kazan: A Director's Journey,0.0,0.0,0.115658,1995-08-14,,,
The John Garfield Story,0.0,0.0,0.072941,2003-02-03,,,
Not Here to Be Loved,0.0,0.0,1.078297,2005-10-12,,,
California Solo,0.0,0.0,1.081898,2012-11-30,,,
Shameless,0.0,0.0,0.184769,2010-10-08,8.6,54.0,
The Marshal of Finland,0.0,0.0,0.080044,2012-09-28,,,
Marley,0.0,0.0,5.825337,2012-04-20,,,
Frankenweenie,39000000.0,35287788.0,10.296047,2012-10-04,,,
His Name Was Jason: 30 Years of Friday the 13th,0.0,0.0,6.353353,2009-02-03,,,
Colin Quinn: Long Story Short,0.0,0.0,0.111362,2011-04-09,,,
Mother,0.0,0.0,0.838046,1992-01-14,,,
When Heroes Lie,0.0,0.0,0.227758,2012-10-05,,,
Sinister,3000000.0,77712439.0,12.490637,2012-03-29,,,
Fearful Symmetry,0.0,0.0,0.089356,1998-01-01,,,
Louise Brooks: Looking for Lulu,0.0,0.0,0.001202,1998-05-27,,,
The Thing: Terror Takes Shape,0.0,0.0,0.471943,1998-01-01,,,
Shottas,200000.0,0.0,2.014035,2002-02-27,,,
Sapphire,0.0,0.0,1.756658,1959-11-02,,,
Passion Play,8000000.0,0.0,7.230431,2010-09-10,,,
Virginia,0.0,0.0,4.579336,2010-05-18,,,
Hotel Transylvania,85000000.0,358375603.0,16.231945,2012-09-20,,,
Our City Dreams,0.0,0.0,0.075297,2008-08-10,,,
Side by Side,0.0,0.0,6.337857,2012-08-19,,,
A Good Old Fashioned Orgy,0.0,0.0,5.059544,2011-09-02,,,
Inside: 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb',0.0,0.0,0.091934,2000-05-04,,,
Shadowing the Third Man,0.0,0.0,0.017007,2004-10-11,,,
Making 'Do the Right Thing',0.0,0.0,0.548066,1989-11-03,,,
The Young and the Dead,0.0,0.0,0.001177,2000-04-22,,,
Daleks' Invasion Earth: 2150 A.D.,797681.0,0.0,2.997399,1966-01-01,,,
Fat Kid Rules The World,0.0,0.0,1.150293,2012-10-05,,,
Charlie Chan in Egypt,0.0,0.0,1.06717,1935-06-04,,,
Charlie Chan in London,0.0,0.0,0.727814,1934-09-12,,,
Coupe de Ville,0.0,715.0,5.168379,1990-03-09,,,
Shakespeare Wallah,0.0,0.0,0.04224,1965-12-01,,,
Love in the Time of Hysteria,0.0,0.0,0.868401,1991-09-09,,,
We Are From The Future,0.0,0.0,2.42363,2008-01-01,,,
Creature from the Haunted Sea,0.0,0.0,0.297889,1961-06-01,,,
Take Aim at the Police Van,0.0,0.0,0.707129,1960-01-27,,,
The Screaming Skull,0.0,0.0,1.05475,1958-01-01,,,
Björk: Volumen,0.0,0.0,0.699852,1999-01-01,,,
Madame Tutli-Putli,0.0,0.0,1.265747,2007-05-19,,,
Argo,44500000.0,232324128.0,14.238234,2012-10-11,7.7,120.0,
Seven Psychopaths,15000000.0,19422261.0,9.643538,2012-09-07,,,
Nobody Walks,0.0,24995.0,3.705199,2012-10-19,,,
Butter,0.0,175706.0,8.328357,2011-09-03,,,
Atlas Shrugged Part II,0.0,0.0,2.833747,2012-10-12,,,
Ill Manors,170000.0,0.0,5.256712,2012-06-06,,,
Liberal Arts,0.0,327345.0,7.113542,2012-09-14,,,
"Ator, the Fighting Eagle",0.0,0.0,0.878669,1982-10-07,,,
The Tattooed Widow,0.0,0.0,0.012333,1998-03-10,,,
Portrait in Black,0.0,0.0,1.099834,1960-07-27,,,
Vivien Leigh: Scarlett And Beyond,0.0,0.0,0.001359,1990-05-17,,,
Under the Boardwalk: The Monopoly Story,0.0,0.0,0.920233,2011-03-04,,,
Arachnoquake,0.0,0.0,8.26942,2012-06-23,,,
Choking Man,0.0,0.0,0.728412,2006-04-01,,,
"Farewell, My Queen",0.0,0.0,6.974885,2012-03-21,,,
Marley & Me: The Puppy Years,0.0,0.0,9.495992,2011-06-01,,,
The House I Live In,0.0,0.0,1.339277,2012-10-05,,,
West of Memphis,0.0,0.0,2.80109,2012-12-25,,,
Boogie Man: The Lee Atwater Story,0.0,0.0,0.260175,2008-09-26,,,
Thermae Romae,0.0,0.0,2.129707,2012-04-28,6.1,27.0,
Michael,0.0,0.0,2.932292,2011-05-12,5.3,97.0,
Kings of Pastry,0.0,0.0,1.482868,2009-11-06,,,
The Reluctant Saint,0.0,0.0,0.413202,1962-12-03,,,
The Gorilla,0.0,0.0,0.223875,1939-05-26,,,
Hoodwinked Too! Hood VS. Evil,30000000.0,13521829.0,9.382577,2011-04-29,,,
Thirst for Love,0.0,0.0,0.119397,1967-02-18,,,
Drones,500000.0,0.0,0.328804,2010-01-23,,,
Catch.44,7000000.0,0.0,5.799422,2011-12-08,,,
The Return of Frank Cannon,0.0,0.0,0.077215,1980-11-01,,,
The Sound of Fury,0.0,0.0,1.029314,1950-12-12,,,
The Letter,10000000.0,0.0,1.268026,2012-09-06,,,
Three Resurrected Drunkards,0.0,0.0,0.664592,1968-03-30,,,
Tormento,0.0,0.0,0.60492,1950-02-11,,,
Les Visiteurs du Soir,0.0,0.0,0.82687,1942-12-05,,,
Ingmar Bergman Makes a Movie,0.0,0.0,0.930353,1963-01-01,,,
Eastwood on Eastwood,0.0,0.0,0.071704,1997-11-01,,,
The Ernest Film Festival,0.0,0.0,2.1e-05,1986-01-01,,,
The Secret Life of Zoey,0.0,0.0,0.048961,2002-08-19,,,
Moebius Redux: A Life in Pictures,0.0,0.0,0.431208,2007-01-01,,,
Tony,0.0,0.0,3.23304,2010-02-05,,,
Dive!,0.0,0.0,0.119402,2010-02-05,,,
The Clink of Ice,0.0,0.0,3.010211,2010-08-25,,,
The Warped Ones,0.0,0.0,0.171429,1960-09-03,,,
16 to Life,0.0,0.0,0.48186,2009-09-19,,,
How to Survive a Plague,0.0,0.0,1.204651,2012-09-20,,,
[REC]³ Genesis,0.0,10158000.0,5.335003,2012-03-30,,,
Four Sons,0.0,0.0,0.011337,1940-06-14,,,
Gangs of Wasseypur,1400000.0,4100000.0,9.777219,2012-06-22,,,
Greystone Park,2000000.0,0.0,3.431935,2012-09-06,,,
Last Ride,0.0,0.0,3.415676,2009-07-02,,,
Girl in Progress,5000000.0,0.0,2.795503,2012-05-11,,,
Astérix and Obélix: God Save Britannia,61000000.0,0.0,9.722726,2012-10-17,,,
Lightning Strikes Twice,0.0,0.0,0.242861,1951-04-12,,,
My Forbidden Past,0.0,0.0,0.97482,1951-04-25,,,
56 Up,0.0,0.0,0.513828,2012-05-14,,,
King Leopold's Ghost,0.0,0.0,0.003534,2006-05-28,,,
Around the World,0.0,0.0,0.001177,1943-11-27,,,
Turkish Passion,0.0,3777141.0,1.112376,1994-11-18,,,
Un Dimanche à Kigali,0.0,0.0,0.133962,2006-04-03,,,
We Are Legion: The Story of the Hacktivists,0.0,0.0,4.13986,2012-01-20,,,
The Barrens,0.0,0.0,3.678189,2012-09-28,,,
Transit,5000000.0,0.0,3.760079,2012-01-02,,,
Love Me No More,0.0,0.0,5.922081,2008-04-30,,,
Paranormal Activity 4,5000000.0,142817992.0,6.188286,2012-10-17,,,
You Are God,1951964.0,0.0,0.331599,2012-05-07,,,
Where the Boys Are '84,0.0,10530000.0,0.168904,1984-04-06,,,
Skyscraper,650000.0,0.0,0.199933,2011-09-15,,,
Tai Chi Zero,0.0,0.0,10.066776,2012-09-27,,,
The White Angel,0.0,0.0,0.571449,1955-04-06,,,
